type,src,dst,status
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightSuperiorLongitudinalExclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightSuperiorLongitudinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightSuperiorLongitudinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightSuperiorLongitudinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightSuperiorLongitudinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightUncinateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightUncinateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightUncinateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightUncinateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightUncinate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightVerticalOccipitalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/ROIs/sub-E1600071G_ses-03_space-ACPC_desc-RightVerticalOccipitalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumPosteriorParietal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumAnteriorFrontal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumMotor_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumOrbital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorFrontal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorParietal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-CallosumTemporal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftAnteriorThalamic_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftCingulumCingulate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftCorticospinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftInferiorFrontooccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftInferiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftPosteriorArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftSuperiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftUncinate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-LeftVerticalOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightAnteriorThalamic_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightCingulumCingulate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightCorticospinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightInferiorFrontooccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightInferiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightPosteriorArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightSuperiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightUncinate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/bundles/sub-E1600071G_ses-03_desc-RightVerticalOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_desc-mask_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_model-csd_param-apm_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_model-csd_param-fod_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_model-dti_param-diffusivity_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_model-dti_param-fa_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/models/sub-E1600071G_ses-03_model-dti_param-md_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/stats/sub-E1600071G_ses-03_desc-medianBundleLengths_tractography.csv,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/stats/sub-E1600071G_ses-03_desc-medianBundleLengths_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/stats/sub-E1600071G_ses-03_desc-slCount_tractography.csv,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/stats/sub-E1600071G_ses-03_desc-slCount_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/tractography/sub-E1600071G_ses-03_desc-seedThreshed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/tractography/sub-E1600071G_ses-03_desc-seed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/tractography/sub-E1600071G_ses-03_desc-stopThreshed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/tractography/sub-E1600071G_ses-03_desc-stop_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/tractography/sub-E1600071G_ses-03_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumPosteriorParietal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumAnteriorFrontal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumMotor_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumOrbital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorParietal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorFrontal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftInferiorFrontooccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-CallosumTemporal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftAnteriorThalamic_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftCingulumCingulate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftCorticospinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftInferiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftPosteriorArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftSuperiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftUncinate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-LeftVerticalOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightAnteriorThalamic_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightCingulumCingulate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightCorticospinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightInferiorFrontooccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightInferiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightPosteriorArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightSuperiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightUncinate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_bundles/sub-E1600071G_ses-03_desc-RightVerticalOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumAnteriorFrontalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumMotorCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumOccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumOrbitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumPosteriorParietalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorFrontalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumSuperiorParietalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumTemporalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-CallosumTemporalCore_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftAnteriorThalamicCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftCingulumCingulateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftCorticospinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftInferiorFrontooccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftInferiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftPosteriorArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftSuperiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftUncinateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-LeftVerticalOccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightAnteriorThalamicCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightCingulumCingulateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightCorticospinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightInferiorFrontooccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightInferiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightPosteriorArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightSuperiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightUncinateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600071G/ses-03/dwi/viz_core_bundles/sub-E1600071G_ses-03_desc-RightVerticalOccipitalCore_tractography.html,,no-change
